userId|John Wick|The Shack|Guardians of the Galaxy Vol. 2 (Theatrical)|Wonder Woman|Blade Runner 2049|Dunkirk|Kong: Skull Island|Get Out|Star Wars: The Last Jedi (With Bonus Content)|A Dog's Purpose|Spider-Man: Homecoming|Split|The Boss Baby|Baby Driver|The LEGO Batman Movie|Transformers: The Last Knight|Girls Trip|Alien: Covenant|Murder on the Orient Express|The Shape of Water|Darkest Hour|Baywatch|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|Kingsman: The Golden Circle|Fifty Shades Darker (Unrated Version)|Wonder|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|The Mummy (2017)|The Emoji Movie|Jumanji: Welcome To The Jungle|War for the Planet of the Apes|Captain Underpants: The First Epic Movie|Coco (Theatrical Version)|Daddy's Home 2|Cars 3 (Theatrical)|Justice League|Annabelle Creation|A Bad Moms Christmas|Thor: Ragnarok (Theatrical Version)|Despicable Me 3|Happy Death Day|The LEGO NINJAGO Movie|Pitch Perfect 3|Ferdinand |The Post|The Greatest Showman|﻿"Title"
Lili M|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
warren|0|0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Shayna|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.909090909091|0|0|0|0|0|1.0|0|0|0
shinygoodguy|0.944444444444|0|0|0.98275862069|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Harry Heersema|0|0|0|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Jim S.|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.946902654867|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
KIM BASS|0|1.0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
**|0|0|0|0|0.931034482759|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Emmanuel Gonzalez|0|0|0|1.0|0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bryan Gibson|0|0|0.982062780269|0|0|0|0|0.980519480519|0|0|0|0.972602739726|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Victor M. Ortiz Jr.|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
The Narrator|0|0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Gennie Ann|1.0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Danny|1.0|0|1.0|1.0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kristen|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.789473684211|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0
Sean Follett|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ret Carp|1.0|0|0|0|1.0|0|0|0|0|0|0.875|0|0|0|0|1.0|0|0|0|0|0|1.0|0.857142857143|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Eugene|1.0|0|0|0|0.95652173913|0|0|0|0|0|0|0|0.967213114754|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kimberly Jefferson|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Chelsea|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Diana|1.0|1.0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|0|0.95|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Diane|0|1.0|0|1.0|0|0.846153846154|1.0|0|0|1.0|0|0|0|0|0|0|1.0|0|0.9|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0.666666666667|0|0|0|0|0
S. A. ROBBINS|0|0|0|0|0.929411764706|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
Vargr|0|0|0.941176470588|0|0.975609756098|0|0.956896551724|0|0.985239852399|0|0.882352941176|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
D. S. ROGERS|0|1.0|0|0|0|0|0.714285714286|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Shirley|0|1.0|0|0|0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R. Carter|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Chrissy|0|0|1.0|0|0|0|1.0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.92|0.866666666667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jen|0|0|0|0|0|0|0|1.0|0.979274611399|0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0
CommanderAlexander21|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Michael P. Mcintire|1.0|0|0.846153846154|0|0.955555555556|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0
MaggieNow|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stacy H.|0|1.0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
James Williams|0.866666666667|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0.988023952096|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Gene|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Christian|1.0|0|0|0|0|0|1.0|0|0|0|0.971223021583|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0.951807228916|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anne|0|0|1.0|0|0|0|0|0|0|1.0|0.931034482759|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0.939393939394|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anna|0|1.0|0|0|0|0|0|0|0|1.0|1.0|0.972222222222|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Doug|1.0|0|0|0|0|1.0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0.953488372093|0|0|1.0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
N. Franke|0|0|0|0.964285714286|1.0|0|0|0|0|0|0|0|0|0|0.928571428571|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brandan|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bobby|1.0|0.971014492754|0|0|0.8|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alicia Shook|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.904761904762|0|0|0|0|0.894736842105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jim from Mt Clemens|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Elena|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0.985815602837|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
cheech|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Catherine Routh|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.948717948718|0.986486486486|0|0|0|0|0.985074626866|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Randal R. Richey|0|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
BSH|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Samantha Ruskin|0|0|0|0|0|0|0|0|0|0|1.0|0|0.975903614458|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0.964601769912|0|0|0
Bwils00y|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0.714285714286|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
S. Buchanan|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brian S.|0|0|0|0|0|0|0|0|0.951219512195|1.0|0|0|0|0.92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Michael J. Kauspedas|0|0|0|0|0.95|0|0|0|0|0|0|0|0|0|0|0.945945945946|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
michelle|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Scott B.|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
amanda|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jeremy|1.0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0.933333333333|0|1.0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
Melanie|0|0|0|0|0|1.0|0|0|0|0|0|0.888888888889|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Carol|0|1.0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0.9|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Steve Niedermeyer|0|0|0|0|0|0|0|0|0.994736842105|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tiffeni Russo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0
Marc|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
Mark|1.0|1.0|1.0|1.0|1.0|0|1.0|0.954198473282|0.953314659197|0|1.0|1.0|0|0.9|0|0.984375|0|0|0|0|0|1.0|1.0|1.0|0|0.981900452489|0|0|0|1.0|1.0|1.0|0|0|1.0|0|1.0|0|0|0|0|1.0|0|1.0|0|0|0|0
Mary|0.875|1.0|0|0|1.0|0|0|1.0|0|1.0|0|1.0|1.0|1.0|0|0|0|0.931034482759|1.0|1.0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
vickie|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.939393939394|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
jaime gooding|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Chuck Craven|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
silverwolf66|0|0.5|0|0.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.5|0|0|0|0|0|0|0|0|0|0|0|0
Kevin C|0|0|0|0|0|0.974522292994|1.0|0|0|0|0|0|0|0|0|0|0|0.981651376147|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
spandy|0|0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0.555555555556|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Shannon Little|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0.964912280702|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Big Daddy|1.0|0|0|0|0|0|0|0|0|0|0.991525423729|0|1.0|0|1.0|0|0|0.942857142857|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
European living in Los Angeles|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.925925925926|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J.A.|0.981481481481|0|0|0|0|0|1.0|0|0|0|0|0|0|0.947368421053|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
V Joinz|0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Robert K.|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Daisy|1.0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sarahbt98|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
melissa hale|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Gabriella|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Deborah-Anne|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Cheyenne|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
rbmusicman/and/movie-fan'|0|0|0.97667638484|0|0|0.982978723404|0.977064220183|0|0|0|0|0.976119402985|0|0.989189189189|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.984|0|0|0|0|0|0|0|0|0|0|0|0|0
jeff|1.0|1.0|0|0|1.0|1.0|1.0|1.0|0|1.0|1.0|1.0|1.0|0|1.0|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0
Lobstah|0.714285714286|0|0|0|0|0|0|0|0|0|0.882352941176|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Carole|1.0|0|0|1.0|0|0|0|0|0|0.944444444444|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Yoda3647|0|0|0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Chris G.|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
LEOJ-AMA DJINN|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tommy|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.941605839416|0|0
larry|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
CPT Dropshot|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Coco|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
kate|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jaime|0|0.909090909091|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Pamela Brooks-Grimes|0|0|0|0|0|0|0|1.0|0|0|0|0.9|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Hiram Gòmez Pardo Venezuela|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.990990990991|0|0.964601769912|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
TechnoMachinima1996|0|0|0|0|0.972239747634|0|0|0.988839285714|0|0|0|0.984709480122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Russell S|1.0|0|0|0.98275862069|0|0.987951807229|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|1.0|0.96694214876|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0.974193548387|0|0|0|0|0|0.964285714286|0|0|0|0|0
Murph|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R. Coats|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.952380952381|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Joel|1.0|0|0|0|0|0|1.0|0|0.978723404255|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
Carolina Delgado|1.0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mary King|0|1.0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
LynnW.|0|0|0|0|0.961538461538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0.8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Desert Denizen|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0.952941176471|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anita|1.0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.974358974359|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mindy|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
Tara|1.0|0|0|1.0|0|0|0|0|0|0|0|0.888888888889|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ServantofGod|0|0|0|0|0.983050847458|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
David Woodworth|1.0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lou|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Whitney|0|0|0|0|0|0|0|0|0|0|0.921568627451|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Ana|0|0|1.0|1.0|0|1.0|1.0|0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0.939393939394|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Mason|0|0|0|0|0|0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
peter|0|0|0|0|0|0|0|0|0.987654320988|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
